Date,PP01,TX01
2001-05-24,16.601596652962925,1,24.049015667128884
2001-05-25,11.762503241622674,1,24.088171264801414
2001-05-26,177.67165666612888,1,24.006020614028763
2001-05-27,3.9022782881959817,1,25.035772862206425
2001-05-28,9.254231885010414,1,24.17152770661259
2001-05-29,0.43690796499003115,1,24.754281165062782
2001-05-30,0.0,0,26.67613817214971
2001-05-31,0.0,0,25.589397501719425
2001-06-01,0.0,0,27.363512583059077
2001-06-02,0.0,0,27.951399300589873
2001-06-03,0.0,0,28.882966907361315
2001-06-04,0.0,0,28.469762682741756
2001-06-05,0.0,0,28.995603078490955
2001-06-06,0.0,0,29.215511890914648
2001-06-07,0.0,0,28.99368709882492
2001-06-08,0.0,0,29.449850766264092
2001-06-09,0.0,0,28.929363725668416
2001-06-10,0.6941782040310055,1,27.116272849664753
2001-06-11,0.0,0,28.258348307036304
2001-06-12,0.0,0,28.260067663637898
2001-06-13,215.64712468861114,1,27.08090238288626
2001-06-14,148.229934421385,1,27.32891129055766
2001-06-15,0.0,0,29.634093387721453
2001-06-16,0.0,0,29.43107604847695
2001-06-17,0.0,0,29.30861853078562
2001-06-18,0.0,0,28.854495076156088
2001-06-19,8.500902896144751,1,26.42937376638399
2001-06-20,0.0,0,28.64891663971705
2001-06-21,0.0,0,28.013875637210077
2001-06-22,0.0,0,28.900103614244966
2001-06-23,0.0,0,29.496030270378245
2001-06-24,0.0,0,29.919654679916256
2001-06-25,0.0,0,29.741708387412665
2001-06-26,32.62136861257561,1,28.087130525625785
2001-06-27,14.557068514234107,1,27.881858373329436
2001-06-28,0.0,0,30.08439047622499
2001-06-29,11.697864180230287,1,28.092980805066414
2001-06-30,0.1640139303236232,1,28.60507702383014
2001-07-01,0.0,0,29.48696060970674
2001-07-02,1.0208767919003743,1,26.69712566161349
2001-07-03,0.8830823684189305,1,27.22362001572747
2001-07-04,2.1659548669165405,1,28.596298105882415
2001-07-05,15.677964081219454,1,28.57081084751614
2001-07-06,0.9068289901300818,1,28.14375085061725
2001-07-07,1.8197068709460522,1,27.953284169835126
2001-07-08,0.0,0,28.318198919497387
2001-07-09,1.5745219140513964,1,26.562147599718372
2001-07-10,24.6653870819654,1,28.419732119395054
2001-07-11,17.54297862206902,1,28.430585517811682
2001-07-12,18.854839207818653,1,28.869614780489993
2001-07-13,6.881724179285441,1,28.268986274331283
2001-07-14,2.5802675735222693,1,29.058605105837223
2001-07-15,1.175789746284626,1,29.601531613356947
2001-07-16,1.1033437725588808,1,29.01603666448308
2001-07-17,0.0,0,30.697242673920098
2001-07-18,0.0,0,30.74757403084006
2001-07-19,10.78813367331234,1,30.131622259095295
2001-07-20,5.21159913416326,1,28.26642804235932
2001-07-21,18.093229658302356,1,29.2306563091902
2001-07-22,2.7814628566736594,1,29.50069108052459
2001-07-23,0.0,0,31.454462738477847
2001-07-24,9.604059726912773,1,28.477160667623824
2001-07-25,5.042048455570022,1,27.739567379561393
2001-07-26,3.8763110298618124,1,28.128872850435716
2001-07-27,0.0,0,29.272643022429726
2001-07-28,0.0,0,29.563862294412893
2001-07-29,0.0,0,30.233827844839183
2001-07-30,0.0,0,30.059419508772148
2001-07-31,0.5346568866958924,1,29.028237996078406
2001-08-01,0.0,0,29.931960744976344
2001-08-02,0.35806116123818366,1,28.606320191699748
2001-08-03,2.2045736665321063,1,28.59547333402395
2001-08-04,11.4231726574965,1,28.40984884140999
2001-08-05,1.5719269762195367,1,28.9296846200826
2001-08-06,8.587857417206846,1,28.8038252239052
2001-08-07,158.77420334715669,1,28.668144164390814
2001-08-08,18.995138459268905,1,29.928654136780573
2001-08-09,140.4624520632399,1,29.95665942650835
2001-08-10,0.0,0,30.969490218759226
2001-08-11,0.0,0,31.08781893222449
2001-08-12,29.38466102175998,1,29.4589601013743
2001-08-13,44.616646149479614,1,28.904689585606906
2001-08-14,3.5695476731861175,1,28.996205746760666
2001-08-15,0.0,0,29.261201369557103
2001-08-16,0.0,0,28.60842017641966
2001-08-17,0.0,0,29.543198812047518
2001-08-18,0.0,0,29.43038729656199
2001-08-19,0.0,0,29.577590825261986
2001-08-20,0.0,0,29.823453020918997
2001-08-21,0.0,0,29.145413601859932
2001-08-22,0.0,0,29.446375732545285
2001-08-23,23.712880852916097,1,28.335277955690632
2001-08-24,0.0,0,29.6250250150545
2001-08-25,0.0,0,30.571464679829383
2001-08-26,5.034272722463857,1,28.490971719781918
2001-08-27,0.0,0,30.299765213727206
2001-08-28,0.0,0,30.241765026419987
2001-08-29,0.0,0,30.190463330756664
2001-08-30,24.77197588185468,1,28.39981124812974
2001-08-31,1.735701932931459,1,27.444796361222313
2001-09-01,0.02368554627362565,1,27.863124536452773
2001-09-02,0.0,0,28.720741354434786
2001-09-03,0.0,0,28.345772392001404
2001-09-04,0.0,0,28.793814292083766
2001-09-05,0.0,0,28.89647810621293
2001-09-06,0.07796901548623322,1,27.444306298353872
2001-09-07,0.0,0,29.638283978751158
2001-09-08,0.3550914871711705,1,28.133834964079377
2001-09-09,9.334330563386256,1,28.113867996859696
2001-09-10,0.0,0,29.79648157289122
2001-09-11,0.0,0,29.573219985035035
2001-09-12,0.0,0,30.248529242631577
2001-09-13,0.8035482993548257,1,27.52784377881114
2001-09-14,1.3466567943073353,1,26.670548016252067
2001-09-15,0.0,0,27.53248372975269
2001-09-16,0.0,0,27.780126115541858
2001-09-17,0.0,0,28.654578673568047
2001-09-18,0.0,0,28.758253593021134
2001-09-19,0.0,0,27.849070823130496
2001-09-20,0.0,0,28.7912714944746
2001-09-21,0.0,0,27.10300442150752
2001-09-22,0.0,0,27.685436618264536
2001-09-23,0.0,0,27.271532389027954
2001-09-24,0.0,0,26.99662523891744
2001-09-25,2.660822843190461,1,25.982990266253342
2001-09-26,45.25801578539479,1,26.124599932404735
2001-09-27,13.03093815750676,1,26.51437956142253
2001-09-28,0.0,0,28.21645288497212
2001-09-29,0.0,0,27.33066450003814
2001-09-30,0.0,0,29.194989399528
2001-10-01,0.0,0,27.88580705459624
2001-10-02,0.0,0,28.069413069853134
2001-10-03,0.0,0,25.77931506631177
2001-10-04,0.0,0,26.13851663581531
2001-10-05,0.0,0,25.754359922657827
2001-10-06,0.0,0,24.756471531133876
2001-10-07,0.0,0,25.09895428861847
2001-10-08,0.0,0,27.065655300574285
2001-10-09,12.556725998434187,1,24.05365782523763
2001-10-10,3.9825971281220567,1,25.133914243455962
2001-10-11,0.0,0,23.82068253274603
2001-10-12,1.6170937592034529,1,25.073163074941156
2001-10-13,0.0,0,25.47865098499324
2001-10-14,0.0,0,25.547402058580857
2001-10-15,0.0,0,26.029055782638146
2001-10-16,0.0,0,26.6223419023926
2001-10-17,14.446091139574989,1,24.08545923226053
2001-10-18,0.42792795376359005,1,24.139202518466536
2001-10-19,0.0,0,25.131501909039816
2001-10-20,0.0,0,25.500212006244638
2001-10-21,0.0,0,25.36166509777618
2001-10-22,0.0,0,26.362960718228248
2001-10-23,4.160904365876388,1,24.5701153367323
2001-10-24,0.0,0,25.062185834742444
2001-10-25,0.0,0,26.129219278359287
2001-10-26,0.0,0,27.94013455959898
2001-10-27,0.0,0,29.385033741767746
2001-10-28,0.0,0,26.70494295491703
2001-10-29,0.0,0,25.687126041758283
2001-10-30,0.0,0,26.269704957120776
2001-10-31,14.99931163196096,1,23.43500570538518
2001-11-01,0.0,0,27.347159892270536
2001-11-02,0.0,0,25.963824587517642
2001-11-03,0.0,0,26.076218574605054
2001-11-04,0.0,0,24.617711586680578
2001-11-05,0.0,0,25.404159872699978
2001-11-06,2.435980646051047,1,21.811191897784923
2001-11-07,0.0,0,22.515059892236486
2001-11-08,0.0,0,20.79135778541737
2001-11-09,0.0,0,17.74289482063952
2001-11-10,0.0,0,21.176785671948753
2001-11-11,0.0,0,21.68715782152515
2001-11-12,0.0,0,23.03383113736545
2001-11-13,0.0,0,21.523682826161096
2001-11-14,3.838023239662288,1,19.767223157490317
2001-11-15,0.0,0,21.432585288075202
2001-11-16,0.0,0,20.507076127991713
2001-11-17,0.37729489842554065,1,21.315729852140656
2001-11-18,34.629096104554954,1,21.681802989761042
2001-11-19,8.290839990438513,1,20.828386677531515
2001-11-20,7.521464746201357,1,22.444083755374482
2001-11-21,0.0,0,24.569063956491778
2001-11-22,0.0,0,24.466235272272872
2001-11-23,11.337780563746072,1,20.07955492906908
2001-11-24,2.735028802134229,1,20.62201831915198
2001-11-25,0.2511139675620363,1,18.095924184705474
2001-11-26,0.0,0,23.812295546328205
2001-11-27,0.0,0,23.255278113000173
2001-11-28,0.0,0,21.526934336235264
2001-11-29,0.0,0,18.41584306919104
2001-11-30,0.0,0,17.242233637034005
2001-12-01,0.0,0,16.276858490094362
2001-12-02,29.460522379808967,1,16.582814347656786
2001-12-03,4.301175415712772,1,16.233311344972595
2001-12-04,12.141623063194338,1,14.522705378186068
2001-12-05,0.0,0,14.687032246661126
2001-12-06,0.7899652953941113,1,13.47876785683163
2001-12-07,3.7756533828617784,1,15.514288828630885
2001-12-08,0.0,0,19.800948159148163
2001-12-09,0.0,0,21.304560055423853
2001-12-10,0.0,0,19.764268347291683
2001-12-11,0.0,0,19.914134461226034
2001-12-12,1.5661892057408775,1,17.3260491816949
2001-12-13,0.0,0,19.0058934628501
2001-12-14,0.0,0,18.707517993820304
2001-12-15,0.0,0,17.463080822070953
2001-12-16,0.0,0,19.415132983409972
2001-12-17,0.0,0,19.11518603971158
2001-12-18,0.0,0,20.066657260581792
2001-12-19,0.0,0,16.82564595909173
2001-12-20,0.0,0,19.29764726300658
2001-12-21,0.0,0,17.581825824137322
2001-12-22,0.0,0,18.905872224328903
2001-12-23,0.0,0,20.97999657328978
2001-12-24,0.0,0,21.77402064000509
2001-12-25,0.0,0,18.560073836872785
2001-12-26,0.0,0,21.41533791526393
2001-12-27,0.0,0,18.36221229858012
2001-12-28,0.0,0,18.13543771181422
2001-12-29,0.0,0,18.546830627363907
2001-12-30,0.0,0,20.16399850859414
2001-12-31,0.0,0,21.112748704965053
2001-01-01,0.0,0,20.27921287514798
2001-01-02,0.0,0,17.241261933312696
2001-01-03,0.0,0,13.90418253216917
2001-01-04,0.0,0,13.624888252301435
2001-01-05,0.0,0,11.374820417756148
2001-01-06,54.499779994353446,1,11.750913507293188
2001-01-07,4.186653846161309,1,15.552981298074993
2001-01-08,0.3731459537484565,1,14.733373179219093
2001-01-09,6.526742550009665,1,15.67237339027533
2001-01-10,39.445960071712044,1,15.178940248328423
2001-01-11,3.5150647835398465,1,15.830864690851294
2001-01-12,0.0,0,19.674191680111505
2001-01-13,0.0,0,20.113599806828297
2001-01-14,0.0,0,20.295037230777723
2001-01-15,0.0,0,20.554799976159334
2001-01-16,14.385787100439247,1,19.006742697415696
2001-01-17,11.665711241151788,1,18.369822359299334
2001-01-18,1.3151953874427689,1,20.280180505569867
2001-01-19,3.7794030431866035,1,17.989818405626526
2001-01-20,2.250631176816018,1,15.344593022510699
2001-01-21,0.0,0,17.646268087017567
2001-01-22,0.0,0,16.83046139699846
2001-01-23,13.191773571577437,1,17.692896242809145
2001-01-24,4.323806177323151,1,18.362456537359648
2001-01-25,6.746169106576114,1,17.442382704050445
2001-01-26,4.741165674937353,1,15.931884066505495
2001-01-27,3.386005382243846,1,14.224832155788334
2001-01-28,3.3262218957292435,1,13.460617384697608
2001-01-29,0.19817131209404196,1,15.77154962524362
2001-01-30,0.0,0,15.817803956755329
2001-01-31,0.0,0,15.025731425708026
2001-02-01,0.0,0,16.316555238965165
2001-02-02,0.0,0,18.30820555933289
2001-02-03,0.0,0,15.734117589228948
2001-02-04,0.0,0,17.214952917566823
2001-02-05,0.0,0,16.220674593083565
2001-02-06,0.0,0,17.054127895738215
2001-02-07,22.94468196000458,1,15.92283416811357
2001-02-08,1.9934256376059376,1,16.125130780986023
2001-02-09,8.368254365897446,1,15.659494451424996
2001-02-10,3.158570481999764,1,17.780215033330872
2001-02-11,0.0,0,21.58774118162433
2001-02-12,0.0,0,20.426921270513674
2001-02-13,0.0,0,18.326875548364246
2001-02-14,0.0,0,17.371869438373555
2001-02-15,0.0,0,15.845321139283413
2001-02-16,0.0,0,15.22691163937425
2001-02-17,26.566467003002305,1,13.50102327086181
2001-02-18,1.728219525365642,1,14.662629097924635
2001-02-19,2.2302662667612165,1,17.720104428515977
2001-02-20,7.51037550435998,1,13.810313009140957
2001-02-21,0.478322458705262,1,15.633118049649124
2001-02-22,0.0,0,16.346591430928314
2001-02-23,6.303844616932953,1,16.422726189361324
2001-02-24,2.939937346217674,1,14.663537597770068
2001-02-25,0.0,0,17.388574057871136
2001-02-26,0.0,0,16.630945445571676
2001-02-27,0.0,0,16.39742189656021
2001-02-28,0.0,0,20.137534020566463
2001-03-01,0.4338739489009321,1,14.334794461173232
2001-03-02,15.534014469113501,1,13.426861667524918
2001-03-03,1.7683661542134927,1,16.16934194529172
2001-03-04,0.2874248141120705,1,17.126544142409
2001-03-05,3.2735622647578526,1,18.81840156287533
2001-03-06,0.0,0,20.445866077594278
2001-03-07,0.0,0,22.385231584030933
2001-03-08,9.258386839988308,1,19.68425601753223
2001-03-09,0.0,0,19.167871749910493
2001-03-10,0.0,0,17.210496549839643
2001-03-11,0.0,0,17.780429555293853
2001-03-12,0.0,0,16.35732130529012
2001-03-13,0.0,0,15.111787078111846
2001-03-14,0.0,0,16.22489281554602
2001-03-15,0.0,0,17.42498961361766
2001-03-16,3.3185244250549397,1,14.334196653619056
2001-03-17,30.32710961410281,1,17.832880750387115
2001-03-18,4.993731275781192,1,17.17888457470949
2001-03-19,0.07107296448853698,1,15.608968566474235
2001-03-20,0.0,0,18.942145889873586
2001-03-21,2.3734783378293884,1,15.35451519477006
2001-03-22,6.969897345454161,1,17.0621628653578
2001-03-23,0.0,0,19.97581481069514
2001-03-24,0.0,0,23.24318475635393
2001-03-25,0.0,0,21.81136508084612
2001-03-26,6.1174018341171275,1,20.129126293887854
2001-03-27,25.825226708668257,1,23.71767891749858
2001-03-28,14.675921915284091,1,21.868771734672993
2001-03-29,5.607255124830573,1,21.34080854039088
2001-03-30,0.16258453373743986,1,19.265686391500633
2001-03-31,23.36382256721918,1,17.720630002610932
2001-04-01,0.0,0,20.650481519277204
2001-04-02,0.0,0,19.9977940203018
2001-04-03,0.0,0,19.588432293943388
2001-04-04,6.976214634215132,1,18.16896208440475
2001-04-05,0.0,0,23.145154333882527
2001-04-06,0.0,0,24.49841343816827
2001-04-07,0.0,0,22.411733575811848
2001-04-08,0.0,0,21.738936395128874
2001-04-09,0.0,0,20.642975252647567
2001-04-10,30.096715783592778,1,19.336172298953706
2001-04-11,0.0,0,20.36984270247272
2001-04-12,1.1679543402326171,1,19.540944166190254
2001-04-13,0.7919165791353631,1,21.272439143994603
2001-04-14,0.0,0,23.092795725315934
2001-04-15,0.0,0,21.469441552351363
2001-04-16,0.0,0,23.174952247755424
2001-04-17,0.0,0,25.285024148962037
2001-04-18,0.0,0,23.670561487293522
2001-04-19,10.532319495967117,1,22.09387534654139
2001-04-20,0.023929876283054215,1,22.231604507917602
2001-04-21,20.108008946972035,1,23.624092416442714
2001-04-22,18.776516057911742,1,22.209296370369053
2001-04-23,11.065239246889059,1,22.573519315447278
2001-04-24,8.368865095596805,1,21.75100164474255
2001-04-25,0.0,0,22.42093999604918
2001-04-26,0.0,0,23.52876645318855
2001-04-27,0.0,0,20.51265999711707
2001-04-28,36.846824791083094,1,17.919945818657187
2001-04-29,15.53212938762384,1,19.725829594947605
2001-04-30,2.382596009019532,1,18.79957045388654
2001-05-01,0.0,0,19.700669277511086
2001-05-02,0.0,0,24.130015224826007
2001-05-03,5.927005689958083,1,20.37391435532854
2001-05-04,0.0,0,20.063334220092333
2001-05-05,0.0,0,21.614242030870464
2001-05-06,0.0,0,23.62755967443265
2001-05-07,0.0,0,26.140334089836774
2001-05-08,81.96524658115725,1,24.626783602358113
2001-05-09,0.17581570259336646,1,24.086025142613675
2001-05-10,0.0,0,27.09884644233066
2001-05-11,0.0,0,26.99506623693778
2001-05-12,0.0,0,26.479385993446712
2001-05-13,0.0,0,27.043076041353856
2001-05-14,0.0,0,26.35134089660835
2001-05-15,4.865690456456612,1,22.441837468846032
2001-05-16,0.0,0,25.994024544566408
2001-05-17,0.0,0,27.851827482680907
2001-05-18,0.0,0,26.06529865647406
2001-05-19,0.0,0,27.468386371921355
2001-05-20,0.0,0,28.32964832578693
2001-05-21,0.0,0,27.701764869861112
2001-05-22,0.0,0,29.847214269077984
2001-05-23,0.0,0,29.334680443858264
2001-05-24,0.0,0,29.207843824114594
2001-05-25,38.51251248547676,1,25.28811238065753
2001-05-26,0.4171588736853686,1,25.03652307074163
2001-05-27,0.0,0,27.274535544184463
2001-05-28,1.3706891377115507,1,24.948888719336427
2001-05-29,5.014590134597739,1,24.744768603237656
2001-05-30,1.96782236931797,1,26.286032921259388
2001-05-31,0.0,0,27.6696828231084
2001-06-01,0.0,0,28.701828452482722
2001-06-02,0.0,0,30.003526845025853
2001-06-03,0.0,0,29.063579357796606
2001-06-04,0.0,0,28.054440289267127
2001-06-05,0.0,0,29.495071528676903
2001-06-06,0.0,0,29.371838077078458
2001-06-07,37.57113328473008,1,29.528130716774804
2001-06-08,0.05462828399030403,1,28.293170575501236
2001-06-09,12.146270686791276,1,28.327012295969638
2001-06-10,0.0,0,29.51070916236936
2001-06-11,0.0,0,27.619154198545626
2001-06-12,0.0,0,29.979296532721545
2001-06-13,0.0,0,29.49481258750666
2001-06-14,0.0,0,28.323791082919527
2001-06-15,11.423194836654963,1,25.70683047039083
2001-06-16,23.749392722127745,1,25.362336773964472
2001-06-17,0.3519677454323671,1,26.151448017703274
2001-06-18,0.4868164854912373,1,26.7903362950067
2001-06-19,0.0,0,29.319585491618362
2001-06-20,0.0,0,30.258654645809266
2001-06-21,0.0,0,29.63365284158754
2001-06-22,0.0,0,29.87425300601628
2001-06-23,33.01734450262059,1,26.86878994197918
2001-06-24,4.2791404759900535,1,26.89665939638413
2001-06-25,0.0,0,29.391873461491485
2001-06-26,0.0,0,29.346350392900273
2001-06-27,0.0,0,28.795169968506936
2001-06-28,88.56178214996417,1,27.059058302293767
2001-06-29,0.008467294895132252,1,26.888663406014555
2001-06-30,0.07773072873004937,1,29.097336004628605
2001-07-01,0.0,0,30.608972738526113
2001-07-02,0.0,0,30.53389876176753
2001-07-03,0.0,0,30.19978305256378
2001-07-04,0.0,0,30.213503033351127
2001-07-05,0.0,0,30.39545467993095
2001-07-06,0.0,0,29.769129254039836
2001-07-07,0.0,0,29.910210912708322
2001-07-08,0.0,0,29.87927108965158
2001-07-09,0.0,0,29.737720976569936
2001-07-10,0.0,0,29.319858714745042
2001-07-11,0.6423536600892301,1,27.427665654766543
2001-07-12,2.0316246900269883,1,27.6642805801254
2001-07-13,0.0,0,28.673042904152584
2001-07-14,0.0,0,29.389355846038725
2001-07-15,18.95645974766589,1,27.656311111020795
2001-07-16,0.0,0,29.158090949074854
2001-07-17,0.0,0,29.380078762531735
2001-07-18,0.0,0,29.614747287225736
2001-07-19,0.07021455268176356,1,27.17726979467551
2001-07-20,0.0,0,29.490209830533274
2001-07-21,7.937482923129396,1,28.5055947629787
2001-07-22,9.851074263913816,1,27.451776784968033
2001-07-23,0.07932186110460981,1,26.512439622396723
2001-07-24,2.5697675853741178,1,27.857513339530108
2001-07-25,3.121530979583916,1,28.680612986706834
2001-07-26,7.014397743788383,1,29.45330902604937
2001-07-27,5.981935691314073,1,29.65715540734329
2001-07-28,0.0,0,30.757021019750116
2001-07-29,0.0,0,30.980858768578
2001-07-30,0.0,0,30.337700268980303
2001-07-31,0.27538996246738284,1,28.545171179116892
2001-08-01,0.3801097457221741,1,28.859516885404016
2001-08-02,47.41362124899833,1,28.682132035056608
2001-08-03,6.11750748979759,1,28.888042099756976
2001-08-04,3.737948631761896,1,29.36439174164316
2001-08-05,70.6515572091657,1,28.542126625097573
2001-08-06,0.0,0,30.891248893561954
2001-08-07,0.0,0,31.42585566177126
2001-08-08,0.0,0,31.792485474388666
2001-08-09,0.0,0,31.129410410704054
2001-08-10,0.0,0,31.778803448171914
2001-08-11,0.0,0,31.62083356516444
2001-08-12,12.06173935291631,1,29.293055087341077
2001-08-13,6.513354924539723,1,29.32156103154404
2001-08-14,26.403383087041263,1,28.651635501299417
2001-08-15,9.670633535743828,1,28.923651483800903
2001-08-16,8.829388562237627,1,29.469088092993886
2001-08-17,5.426081475327973,1,28.760538110035064
2001-08-18,15.103653290113312,1,28.46422032519655
2001-08-19,0.0,0,29.70872459431867
2001-08-20,0.0,0,29.665578535327203
2001-08-21,0.0,0,30.097033921625926
2001-08-22,0.0,0,29.80266087412441
2001-08-23,0.0,0,29.559444157208073
2001-08-24,0.0,0,30.122225470189015
2001-08-25,0.0,0,28.875915982180285
2001-08-26,20.086679057847686,1,27.749007071510803
2001-08-27,0.0,0,29.42945949492998
2001-08-28,0.0,0,28.26537514896862
2001-08-29,1.353995725064077,1,27.566539201384135
2001-08-30,0.0,0,30.10589632131667
2001-08-31,0.0,0,28.359358398557703
2001-09-01,0.0,0,29.18053178438791
2001-09-02,0.0,0,29.62702054961475
2001-09-03,0.0,0,28.744543252412676
2001-09-04,36.23927232420679,1,27.608475644834797
2001-09-05,0.0,0,28.477558210195436
2001-09-06,0.0,0,29.253689588070404
2001-09-07,0.0,0,27.999528628378904
2001-09-08,0.2402760739470773,1,26.37390360638698
2001-09-09,0.9908743777285111,1,26.10162485644701
2001-09-10,0.0,0,26.728003759160398
2001-09-11,0.2795107764601674,1,27.36194491919385
2001-09-12,8.158721312585648,1,26.524645732081403
2001-09-13,14.283648438775472,1,26.05591290744781
2001-09-14,0.18527579549051795,1,27.226416278674545
2001-09-15,6.007136455224714,1,26.949093970173806
2001-09-16,1.5502886919896275,1,26.156011466980036
2001-09-17,86.30414375218949,1,26.068602326507193
2001-09-18,0.0,0,28.101041425441252
2001-09-19,0.0,0,29.726057920369623
2001-09-20,0.0,0,29.088415390943666
2001-09-21,3.2852600561640872,1,27.10962569503321
2001-09-22,0.0,0,28.996024147080025
2001-09-23,0.0,0,28.227138622791916
2001-09-24,0.0,0,28.697346768107014
2001-09-25,0.0,0,27.501559696792874
2001-09-26,0.0,0,26.62081258544884
2001-09-27,0.0,0,27.967089765401443
2001-09-28,0.0,0,28.43368588577947
2001-09-29,0.0,0,27.448940171995304
2001-09-30,0.0,0,27.795348840867526
2001-10-01,1.5206059478586587,1,26.056906871640606
2001-10-02,1.5126688266495338,1,24.8633904451854
2001-10-03,0.0,0,27.62449643334259
2001-10-04,0.0,0,27.78507496334907
2001-10-05,23.08186570540417,1,25.796194958417345
2001-10-06,2.745170950608595,1,26.037864172806277
2001-10-07,9.570909888739058,1,25.425085902099887
2001-10-08,0.0,0,27.89457871565366
2001-10-09,0.0,0,29.56186923982534
2001-10-10,0.0,0,31.18717748307679
2001-10-11,0.0,0,30.252821607371853
2001-10-12,0.0,0,28.53183717877071
2001-10-13,0.0,0,26.76356482067848
2001-10-14,0.0,0,25.746053957934233
2001-10-15,0.0,0,27.177692037083343
2001-10-16,0.0,0,27.226644743331523
2001-10-17,0.0,0,26.500716225767075
2001-10-18,2.924921303241378,1,24.814051016123983
2001-10-19,2.5302978192991157,1,23.79325455337526
2001-10-20,0.0,0,25.683333094957455
2001-10-21,0.0,0,22.828318164186047
2001-10-22,0.0,0,26.26843144372436
2001-10-23,0.0,0,24.12832068181571
2001-10-24,0.0,0,21.737156443039453
2001-10-25,0.0,0,24.997118337861096
2001-10-26,0.08137690818214435,1,22.863323158072355
2001-10-27,6.684255001918442,1,22.009523382418262
2001-10-28,2.872821466665879,1,22.727815737464425
2001-10-29,0.0,0,23.458280271501145
2001-10-30,14.116856002023066,1,21.55811221315183
2001-10-31,1.9288833697240717,1,22.124645014127555
2001-11-01,0.0,0,23.44942321489944
2001-11-02,0.0,0,22.89244032353241
2001-11-03,29.80345086691555,1,22.655329559815605
2001-11-04,0.0,0,24.57405898035813
2001-11-05,0.0,0,22.83971309789986
2001-11-06,0.0,0,22.028210845714586
2001-11-07,0.0,0,19.653084059744238
2001-11-08,0.0,0,21.373837762008662
2001-11-09,0.0,0,20.952099145034946
2001-11-10,0.0,0,22.835536402888188
2001-11-11,0.0,0,22.96601270318484
2001-11-12,0.0,0,21.920123095569934
2001-11-13,5.594052000898891,1,20.2298294406428
2001-11-14,0.0,0,22.40138088053989
2001-11-15,0.0,0,19.49216450439886
2001-11-16,0.0,0,21.48762693618163
2001-11-17,0.0,0,22.03988793881215
2001-11-18,0.0,0,20.080854652625924
2001-11-19,0.0,0,20.289350858523854
2001-11-20,6.473943257864807,1,19.674960287820824
2001-11-21,29.7884917183508,1,20.202787349090897
2001-11-22,2.592181752397292,1,19.42063596995479
2001-11-23,0.0,0,19.847837682406787
2001-11-24,0.0,0,20.31919308841948
2001-11-25,0.0,0,17.40311914887118
2001-11-26,0.0,0,18.270161313619127
2001-11-27,0.0,0,18.567017540076606
2001-11-28,0.2542524582729919,1,16.9473015455872
2001-11-29,0.0,0,19.59399332764281
2001-11-30,0.0,0,18.649637231748407
2001-12-01,0.0,0,17.685231706433914
2001-12-02,0.0,0,18.414041062639367
2001-12-03,0.0,0,18.100463204703996
2001-12-04,0.0,0,17.506999725794103
2001-12-05,5.952553866110947,1,15.520332836077953
2001-12-06,0.0,0,17.828710704256398
2001-12-07,0.0,0,20.079053011583014
2001-12-08,0.0,0,20.303644908448835
2001-12-09,0.0,0,17.823883439684128
2001-12-10,2.8791207800251066,1,17.21424362477421
2001-12-11,0.0,0,18.769731080473946
2001-12-12,0.0,0,18.536170432083605
2001-12-13,0.0,0,19.117397937938254
2001-12-14,0.0,0,20.76240447250067
2001-12-15,0.0,0,17.403516239048468
2001-12-16,0.0,0,18.98307493478135
2001-12-17,0.0,0,17.58358971937582
2001-12-18,0.0,0,19.348573840064407
2001-12-19,0.0,0,17.779544337884136
2001-12-20,0.0,0,16.917257131016175
2001-12-21,0.0,0,17.6143083591209
2001-12-22,1.750686906457656,1,15.216724949351311
2001-12-23,0.0,0,17.713137773694022
2001-12-24,0.0,0,16.628655716922314
2001-12-25,0.0,0,16.264476458222582
2001-12-26,0.0,0,17.616727604058756
2001-12-27,4.878094128237946,1,15.318079437677461
2001-12-28,0.0,0,14.566134935267051
2001-12-29,8.210684243866618,1,13.280977789218799
2001-12-30,0.0,0,15.357291682823067
2001-12-31,0.619005090428066,1,14.565949979749975
2001-01-01,3.9858386063487794,1,13.132119591474765
2001-01-02,10.753516197188938,1,12.897483006551827
2001-01-03,5.725108153623778,1,11.992254875885507
2001-01-04,15.471849235768767,1,10.8645726279952
2001-01-05,0.0,0,13.171888070932283
2001-01-06,0.0,0,15.25131945692209
2001-01-07,0.0,0,13.143513478459962
2001-01-08,0.0,0,15.672525263909103
2001-01-09,0.0,0,13.846906644850845
2001-01-10,0.0,0,13.124413665446589
2001-01-11,0.0,0,13.460649059107386
2001-01-12,0.0,0,11.1139497671189
2001-01-13,0.0,0,13.26728990691021
2001-01-14,0.0,0,13.893071296323829
2001-01-15,0.0,0,13.366144483489201
2001-01-16,0.0,0,15.965855851095723
2001-01-17,0.0,0,15.620986906410078
2001-01-18,0.0,0,15.963732102509956
2001-01-19,0.0,0,12.276912011576023
2001-01-20,0.0,0,14.236067581418425
2001-01-21,0.0,0,13.531915285358451
2001-01-22,0.0,0,16.867448880123433
2001-01-23,0.0,0,16.80728430464958
2001-01-24,0.0,0,17.423102247243477
2001-01-25,0.0,0,17.823706655419727
2001-01-26,0.0,0,17.760714140216542
2001-01-27,0.0,0,16.94436682134525
2001-01-28,0.0,0,18.420325688325004
2001-01-29,0.0,0,15.60296221030922
2001-01-30,0.0,0,15.615160120815077
2001-01-31,1.5808181770786949,1,17.540879856659398
